,CustID,AgentBonus,Age,CustTenure,Channel,Occupation,EducationField,Gender,ExistingProdType,Designation,NumberOfPolicy,MaritalStatus,MonthlyIncome,Complaint,ExistingPolicyTenure,SumAssured,Zone,PaymentMethod,LastMonthCalls,CustCareScore,SilWidth,Cluster
2323,7002323,3418,1-20,17.0,Agent,Salaried,Graduate,Male,5,Manager,6.0,Divorced,24414.0,0,3.0,669920.0,West,Yearly,10,4.0,0.10690872616329472,2
2324,7002324,3133,1-20,3.0,Agent,Small Business,Under Graduate,Female,5,Executive,6.0,Divorced,22377.0,0,1.0,610892.0,West,Yearly,3,4.0,0.09605193333376126,2
2325,7002325,3485,1-20,7.0,Third Party Partner,Salaried,Graduate,Male,3,Manager,4.0,Divorced,24891.0,0,1.0,376352.0,North,Quarterly,3,2.0,0.038578692522147046,1
2326,7002326,2851,1-20,17.0,Third Party Partner,Small Business,Under Graduate,Male,4,Senior Manager,4.0,Married,28006.375,0,3.0,561549.0,North,Half Yearly,1,3.0,0.06305111144271962,1
2327,7002327,4115,21-39,16.0,Third Party Partner,Large Business,Engineer,Female,4,Senior Manager,4.0,Single/Unmarried,28006.375,0,2.0,687255.0,North,Half Yearly,9,2.0,0.037967493911098146,0
2328,7002328,4367,1-20,22.0,Agent,Salaried,Graduate,Male,4,Executive,3.0,Single/Unmarried,20797.0,0,4.0,781759.0,West,Half Yearly,6,3.0,-0.059271013297974025,0
2329,7002329,2500,1-20,8.0,Agent,Salaried,Graduate,Female,3,Manager,6.0,Single/Unmarried,25002.0,1,2.0,277522.0,West,Quarterly,3,2.0,0.015230571033638132,1
2330,7002330,3554,1-20,11.0,Agent,Small Business,Diploma,Male,4,Manager,3.0,Married,25388.0,0,6.5,383867.0,West,Half Yearly,3,2.0,0.07936435064429173,1
2331,7002331,4905,21-39,20.0,Agent,Salaried,Graduate,Female,4,Manager,4.0,Divorced,23355.0,0,3.0,534596.0,North,Half Yearly,3,3.0,0.011191100262721413,0
2332,7002332,4842,1-20,10.0,Agent,Small Business,Under Graduate,Female,5,Executive,6.0,Married,21050.0,1,1.0,902777.625,West,Yearly,9,4.0,0.09310534906175802,2
2333,7002333,7958,1-20,24.5,Agent,Small Business,Under Graduate,Male,4,AVP-VP,4.0,Married,28006.375,0,6.5,902777.625,West,Half Yearly,10,5.0,0.17411090456570769,0
2334,7002334,3389,1-20,7.0,Agent,Salaried,Graduate,Male,4,Executive,3.0,Divorced,21180.0,0,2.0,603206.0,North,Half Yearly,1,4.0,0.10774983780801632,1
2335,7002335,3729,1-20,19.0,Third Party Partner,Small Business,Under Graduate,Male,5,Executive,5.0,Single/Unmarried,21936.0,0,4.0,563097.0,North,Yearly,5,3.0,0.11621857008484661,2
2336,7002336,5100,1-20,24.5,Third Party Partner,Salaried,Graduate,Male,3,Executive,5.0,Divorced,21251.0,0,3.0,739535.0,North,Quarterly,4,2.0,-0.021751634065738934,0
2337,7002337,5452,1-20,16.0,Online,Salaried,Graduate,Male,5,Manager,3.0,Divorced,23706.0,0,1.0,785143.0,West,Yearly,6,5.0,0.09419231663942934,2
2338,7002338,4952,1-20,15.0,Agent,Large Business,Engineer,Male,5,Manager,6.0,Single/Unmarried,20633.0,0,2.0,643750.0,West,Yearly,5,4.0,0.11644499946896295,2
2339,7002339,6006,21-39,18.0,Agent,Large Business,Engineer,Female,6,AVP-VP,5.0,Divorced,28006.375,1,3.0,702694.0,North,Yearly,8,5.0,0.03987084360646766,0
2340,7002340,2414,1-20,7.0,Agent,Salaried,Graduate,Male,4,Executive,4.0,Single/Unmarried,21942.0,0,2.0,439279.0,North,Half Yearly,1,4.0,0.10119374293262472,1
2341,7002341,3514,1-20,11.0,Agent,Small Business,Under Graduate,Male,5,Manager,5.0,Divorced,25101.0,0,6.5,593890.0,North,Yearly,1,4.0,0.103021677131762,2
2342,7002342,3606,1-20,11.0,Agent,Small Business,Under Graduate,Male,5,Manager,3.0,Divorced,24039.0,0,6.0,371403.0,North,Yearly,9,3.0,0.09166330310502364,2
2343,7002343,4941,1-20,5.0,Online,Salaried,Graduate,Male,3,Manager,6.0,Married,22457.0,0,6.5,800367.0,West,Quarterly,6,5.0,-0.03760392062824552,0
2344,7002344,3195,1-20,19.0,Agent,Small Business,Under Graduate,Male,4,AVP-VP,3.0,Divorced,28006.375,1,5.0,386631.0,North,Half Yearly,11,3.0,0.051926235452479944,1
2345,7002345,5417,21-39,16.0,Agent,Salaried,Graduate,Male,4,Executive,3.0,Divorced,21667.0,0,6.5,552509.0,West,Half Yearly,12,5.0,0.054330302001915874,0
2346,7002346,3750,1-20,4.0,Agent,Small Business,Under Graduate,Male,4,AVP-VP,6.0,Single/Unmarried,28006.375,1,2.0,615033.0,West,Half Yearly,14,2.0,0.04480938103346976,1
2347,7002347,5455,21-39,11.0,Online,Salaried,Graduate,Male,4,Senior Manager,5.0,Divorced,28006.375,1,6.5,902777.625,West,Half Yearly,10,3.0,0.14245379013439283,0
2348,7002348,4516,1-20,18.0,Agent,Small Business,Under Graduate,Male,4,Executive,3.0,Divorced,20527.0,0,2.0,844481.0,North,Half Yearly,5,2.0,0.07122066262730413,1
2349,7002349,3494,1-20,21.0,Agent,Small Business,Under Graduate,Male,4,Manager,3.0,Divorced,24959.0,0,3.0,398346.0,North,Half Yearly,2,3.0,0.08651753731350315,1
2350,7002350,2819,1-20,8.0,Agent,Small Business,Under Graduate,Male,5,Executive,4.0,Single/Unmarried,21687.0,0,6.0,456728.0,North,Yearly,1,5.0,0.10780455032673318,2
2351,7002351,5771,1-20,23.0,Online,Small Business,Under Graduate,Female,4,Senior Manager,3.0,Married,28006.375,1,3.0,807912.0,East,Half Yearly,3,3.0,0.06253895949978301,0
2352,7002352,5786,21-39,17.0,Agent,Salaried,Graduate,Female,3,Senior Manager,5.0,Married,28006.375,0,3.0,850552.0,North,Quarterly,3,5.0,0.12382273782540033,0
2353,7002353,2647,1-20,3.0,Agent,Small Business,Under Graduate,Female,3,Manager,6.0,Married,24062.0,1,3.0,370555.0,West,Quarterly,8,3.0,0.025208527233296422,1
2354,7002354,4225,1-20,17.0,Third Party Partner,Salaried,Graduate,Female,4,Manager,5.0,Married,24854.0,0,2.0,773208.0,West,Half Yearly,5,5.0,-0.04015688439014775,0
2355,7002355,6016,21-39,24.5,Agent,Salaried,Graduate,Male,4,AVP-VP,5.0,Married,28006.375,0,6.5,902777.625,North,Half Yearly,7,5.0,0.20109763253131613,0
2356,7002356,3604,1-20,7.0,Agent,Small Business,Under Graduate,Male,4,AVP-VP,4.0,Divorced,28006.375,1,1.0,720820.0,West,Half Yearly,4,5.0,0.06129395730737463,1
2357,7002357,3271,1-20,10.0,Agent,Salaried,Graduate,Male,4,Manager,4.0,Divorced,23364.0,0,4.0,356535.0,West,Half Yearly,7,3.0,0.10555292872361074,1
2358,7002358,2531,1-20,15.0,Third Party Partner,Salaried,Graduate,Male,4,Manager,3.0,Single/Unmarried,23011.0,0,1.0,493586.0,West,Half Yearly,10,2.0,0.07902865494635242,1
2359,7002359,4058,1-20,12.0,Agent,Large Business,Engineer,Male,4,Manager,3.0,Divorced,23872.0,1,1.0,499164.0,West,Half Yearly,9,2.0,0.07421336889729342,1
2360,7002360,2320,1-20,2.0,Third Party Partner,Small Business,Under Graduate,Male,4,Manager,6.0,Divorced,23198.0,1,3.0,385087.0,West,Half Yearly,4,3.0,0.07223861437883058,1
2361,7002361,3292,1-20,13.0,Agent,Salaried,Graduate,Female,4,Executive,3.0,Single/Unmarried,20572.0,0,2.0,441064.0,West,Half Yearly,8,2.0,0.09441415098629218,1
2362,7002362,4756,1-20,24.5,Third Party Partner,Salaried,Graduate,Male,4,Executive,4.0,Married,21618.0,1,6.0,489864.0,West,Half Yearly,1,5.0,0.05705938931782676,1
2363,7002363,3146,1-20,13.0,Agent,Salaried,Graduate,Male,4,Manager,3.0,Married,24202.0,0,4.0,324065.0,West,Half Yearly,3,3.0,0.1079609375038902,1
2364,7002364,3125,1-20,12.0,Agent,Small Business,Under Graduate,Male,4,Executive,5.0,Married,20830.0,1,2.0,359318.0,West,Half Yearly,3,2.0,0.08844326339596884,1
2365,7002365,2177,1-20,7.0,Agent,Salaried,Graduate,Female,4,Executive,3.0,Single/Unmarried,21767.0,0,3.0,245967.0,North,Half Yearly,3,4.0,0.09798394219478299,1
2366,7002366,8909,1-20,24.5,Third Party Partner,Salaried,Graduate,Female,4,AVP-VP,6.0,Single/Unmarried,28006.375,1,6.5,902777.625,West,Half Yearly,3,3.0,0.1543730817321659,0
2367,7002367,2524,1-20,8.0,Agent,Large Business,Engineer,Male,4,Manager,5.0,Single/Unmarried,22942.0,0,1.0,471917.0,East,Half Yearly,8,2.0,0.07172486024043243,1
2368,7002368,4674,21-39,9.0,Third Party Partner,Small Business,Diploma,Female,4,Executive,5.0,Married,21246.0,0,6.5,626332.0,West,Half Yearly,3,3.0,-0.008888954954868841,0
2369,7002369,3886,1-20,12.0,Agent,Small Business,Diploma,Male,5,Manager,3.0,Single/Unmarried,24285.0,1,1.0,633353.0,West,Yearly,5,2.0,0.11737465469552905,2
2370,7002370,5196,1-20,21.0,Third Party Partner,Small Business,Under Graduate,Male,4,Executive,3.0,Divorced,20783.0,1,5.0,607903.0,West,Half Yearly,3,2.0,0.05752777109401572,1
2371,7002371,5757,21-39,24.5,Third Party Partner,Small Business,Diploma,Female,4,AVP-VP,5.0,Divorced,28006.375,0,6.5,765649.0,North,Half Yearly,9,3.0,0.1596889087737088,0
2372,7002372,3379,1-20,20.0,Agent,Salaried,Graduate,Male,4,Executive,4.0,Single/Unmarried,19877.0,0,5.0,489968.0,West,Half Yearly,1,4.0,0.08455246147629548,1
2373,7002373,3177,1-20,13.0,Agent,Small Business,Diploma,Male,4,Senior Manager,5.0,Divorced,26477.0,0,6.0,530599.0,North,Half Yearly,10,2.0,0.051997927062567374,1
2374,7002374,4429,1-20,13.0,Third Party Partner,Salaried,Graduate,Male,3,Executive,3.0,Divorced,22145.0,0,4.0,699782.0,West,Quarterly,1,5.0,0.02739282000470731,1
2375,7002375,5267,1-20,16.0,Agent,Small Business,Under Graduate,Male,6,Manager,5.0,Married,23939.0,0,1.0,902777.625,West,Yearly,3,2.0,0.10733006448370351,2
2376,7002376,5860,1-20,23.0,Agent,Salaried,Graduate,Male,4,AVP-VP,5.0,Single/Unmarried,28006.375,0,4.130073800738008,691508.0,West,Half Yearly,5,3.0,0.07929368108801121,0
2377,7002377,4718,1-20,5.0,Agent,Small Business,Under Graduate,Female,5,Executive,4.0,Single/Unmarried,19657.0,0,5.0,537816.0,North,Yearly,1,2.0,0.11698341370200767,2
2378,7002378,3859,21-39,23.0,Agent,Small Business,Under Graduate,Male,3,Manager,6.0,Single/Unmarried,24118.0,0,1.0,729328.0,North,Quarterly,8,5.0,0.03249098969646425,0
2379,7002379,3300,1-20,13.0,Agent,Large Business,Engineer,Male,3,Manager,3.0,Divorced,25386.0,0,6.0,504928.0,North,Quarterly,8,2.0,0.030754624533451163,1
2380,7002380,5333,1-20,16.0,Agent,Small Business,Under Graduate,Male,3,Senior Manager,3.0,Married,28006.375,0,4.0,885328.0,West,Quarterly,8,3.0,0.06751323183564742,0
2381,7002381,5309,1-20,21.0,Online,Salaried,Graduate,Female,4,Manager,5.0,Divorced,24131.0,0,1.0,637058.0,West,Half Yearly,9,3.0,-0.011525088158999332,0
2382,7002382,5985,21-39,24.5,Agent,Salaried,Graduate,Male,5,Manager,4.0,Divorced,23941.0,0,2.0,902777.625,North,Yearly,9,3.0,0.07952303810839349,0
2383,7002383,6409,21-39,19.0,Agent,Salaried,Graduate,Female,5,Senior Manager,5.0,Divorced,28006.375,0,4.0,902777.625,West,Yearly,2,3.0,0.08704014509213276,0
2384,7002384,3135,1-20,13.0,Online,Salaried,Graduate,Male,6,Manager,4.0,Married,24117.0,1,1.0,545527.0,West,Yearly,3,2.0,0.16260912835889868,2
2385,7002385,4656,1-20,14.0,Agent,Large Business,Engineer,Male,4,Executive,3.0,Divorced,23278.0,1,5.0,507460.0,West,Half Yearly,4,4.0,0.073200713958322,1
2386,7002386,2735,1-20,5.0,Agent,Salaried,MBA,Male,5,Manager,6.0,Divorced,24867.0,0,1.0,413041.0,North,Yearly,1,3.0,0.098999548732448,2
2387,7002387,2603,1-20,3.0,Third Party Partner,Salaried,Graduate,Male,4,Senior Manager,6.0,Married,23667.0,0,3.0,382695.0,North,Half Yearly,12,2.0,0.07062933761163777,1
2388,7002388,2750,1-20,5.0,Agent,Salaried,Graduate,Male,4,Executive,3.0,Married,21152.0,1,2.0,329971.0,West,Half Yearly,3,4.0,0.10677300002838763,1
2389,7002389,4247,21-39,21.0,Third Party Partner,Salaried,Graduate,Female,4,Senior Manager,5.0,Divorced,28006.375,0,1.0,700739.0,North,Half Yearly,9,3.0,0.06814147926539409,0
2390,7002390,4618,1-20,24.5,Agent,Small Business,Under Graduate,Male,4,AVP-VP,6.0,Divorced,28006.375,1,5.0,595754.0,West,Half Yearly,11,3.0,0.05755787932685568,0
2391,7002391,2509,1-20,13.0,Third Party Partner,Salaried,Graduate,Female,4,Executive,3.0,Single/Unmarried,20912.0,0,5.0,346303.0,West,Half Yearly,8,5.0,0.07839310846366986,1
2392,7002392,4215,21-39,24.5,Agent,Large Business,Engineer,Female,5,AVP-VP,4.0,Single/Unmarried,28006.375,1,4.130073800738008,560559.0,West,Yearly,8,3.0,0.0022595954774130545,0
2393,7002393,2808,1-20,3.0,Agent,Small Business,Under Graduate,Male,5,Manager,5.0,Divorced,23398.0,0,6.5,440818.0,West,Yearly,8,2.0,0.09135398187352359,2
2394,7002394,3140,1-20,13.0,Agent,Salaried,Graduate,Female,4,Executive,5.0,Single/Unmarried,20935.0,1,3.0,395672.0,West,Half Yearly,3,3.0,0.07906776330119131,1
2395,7002395,2605,1-20,10.0,Agent,Large Business,Engineer,Female,5,Manager,5.0,Divorced,23685.0,1,6.0,513254.0,North,Yearly,10,2.0,0.08322850980791129,2
2396,7002396,3670,21-39,22.0,Agent,Salaried,Graduate,Male,4,Manager,4.0,Single/Unmarried,22935.0,1,6.0,422004.0,North,Half Yearly,5,4.0,-0.024062721451985944,0
2397,7002397,3641,21-39,4.0,Agent,Small Business,Diploma,Male,4,Manager,3.0,Married,26004.0,0,6.5,422305.0,North,Half Yearly,8,2.0,-0.05089790162193236,0
2398,7002398,5408,21-39,24.5,Agent,Small Business,Under Graduate,Female,3,Manager,3.0,Single/Unmarried,23512.0,0,2.0,600261.0,North,Quarterly,8,3.0,0.05662920236416316,0
2399,7002399,2411,1-20,10.0,Agent,Small Business,Under Graduate,Male,6,Executive,3.0,Divorced,21921.0,1,4.0,361697.0,West,Yearly,3,3.0,0.12861021362554537,2
2400,7002400,4604,1-20,18.0,Agent,Small Business,Under Graduate,Female,4,Manager,3.0,Divorced,24232.0,0,6.5,543281.0,North,Half Yearly,10,3.0,-0.01579814809202735,0
2401,7002401,4384,1-20,18.0,Third Party Partner,Salaried,Graduate,Female,5,Senior Manager,4.0,Divorced,27400.0,0,1.0,846112.0,West,Yearly,10,2.0,0.041860204860119106,2
2402,7002402,4527,21-39,14.0,Third Party Partner,Small Business,Under Graduate,Male,5,AVP-VP,3.0,Divorced,28006.375,0,1.0,638375.0,West,Yearly,4,5.0,0.04240874706543548,2
2403,7002403,4739,1-20,24.0,Agent,Small Business,Under Graduate,Female,4,Manager,4.0,Divorced,23695.0,1,6.5,639765.0,West,Half Yearly,1,4.0,0.001810006313182579,0
2404,7002404,4859,1-20,15.0,Third Party Partner,Small Business,Diploma,Male,5,Manager,3.0,Single/Unmarried,23139.0,0,1.0,704583.0,West,Yearly,2,3.0,0.11319130519278918,2
2405,7002405,5146,21-39,10.0,Agent,Salaried,Graduate,Male,4,AVP-VP,4.0,Divorced,28006.375,0,2.0,514598.0,West,Half Yearly,2,2.0,-0.001995507355659152,0
2406,7002406,2371,1-20,2.0,Third Party Partner,Salaried,Graduate,Female,5,Manager,4.0,Married,23714.0,0,1.0,237140.0,West,Yearly,1,3.0,0.09848368974773318,2
2407,7002407,5705,1-20,11.0,Online,Small Business,Diploma,Male,4,Manager,5.0,Divorced,24806.0,1,6.5,902777.625,North,Half Yearly,5,2.0,0.05611745374757893,0
2408,7002408,5365,1-20,16.0,Third Party Partner,Salaried,Graduate,Female,4,Manager,4.0,Single/Unmarried,23326.0,0,2.0,902777.625,West,Half Yearly,4,4.0,-0.007199750295639518,0
2409,7002409,7111,1-20,24.5,Agent,Salaried,Graduate,Female,4,Senior Manager,6.0,Divorced,28006.375,0,6.5,867481.0,West,Half Yearly,1,5.0,0.13576818802325646,0
2410,7002410,5317,1-20,16.0,Agent,Salaried,Post Graduate,Male,4,Manager,3.0,Divorced,22154.0,0,6.5,701839.0,North,Half Yearly,9,3.0,-0.002533195031048286,0
2411,7002411,4665,1-20,9.0,Agent,Small Business,Under Graduate,Male,6,Manager,3.0,Divorced,25914.0,1,3.0,517762.0,West,Yearly,3,3.0,0.13673460640249324,2
2412,7002412,3909,21-39,23.0,Agent,Salaried,Post Graduate,Male,6,Executive,6.0,Divorced,20576.0,1,6.5,469133.0,North,Yearly,8,3.0,0.0607613467138662,2
2413,7002413,3366,1-20,7.0,Agent,Salaried,Post Graduate,Male,5,Executive,3.0,Single/Unmarried,22440.0,0,2.0,356796.0,East,Yearly,3,2.0,0.10927777173639339,2
2414,7002414,4178,1-20,24.5,Agent,Small Business,Diploma,Female,5,Manager,4.0,Married,24575.0,0,4.0,751995.0,East,Yearly,3,2.0,0.06575513228107872,2
2415,7002415,4441,21-39,9.0,Agent,Small Business,Diploma,Female,4,Manager,5.0,Divorced,24671.0,0,1.0,577301.0,West,Half Yearly,8,2.0,-0.018767918232105427,0
2416,7002416,2480,1-20,5.0,Agent,Small Business,Under Graduate,Male,4,Manager,3.0,Married,24804.0,0,4.0,297648.0,North,Half Yearly,5,3.0,0.10214163995946449,1
2417,7002417,6892,1-20,7.0,Agent,Salaried,Graduate,Male,5,Senior Manager,3.0,Married,28006.375,1,6.5,854659.0,North,Yearly,10,5.0,0.031102815329205013,0
2418,7002418,3328,1-20,13.0,Agent,Small Business,Under Graduate,Female,4,Senior Manager,3.0,Single/Unmarried,25600.0,1,3.0,449280.0,West,Half Yearly,11,4.0,0.059787036662802835,1
2419,7002419,5880,1-20,24.0,Agent,Small Business,Diploma,Female,5,Manager,5.0,Married,26725.0,1,2.0,902777.625,West,Yearly,8,5.0,0.032716048270934814,0
2420,7002420,5045,21-39,24.5,Agent,Large Business,Engineer,Male,4,Senior Manager,5.0,Single/Unmarried,26552.0,0,6.0,585206.0,North,Half Yearly,14,3.0,0.10572914625524402,0
2421,7002421,4913,1-20,15.0,Agent,Salaried,Graduate,Male,4,Executive,3.0,Married,21361.0,0,1.0,902777.625,West,Half Yearly,3,2.0,0.07578092697016492,1
2422,7002422,2694,1-20,16.0,Agent,Small Business,Under Graduate,Male,5,Manager,5.0,Single/Unmarried,24489.0,1,4.0,369049.0,North,Yearly,3,3.0,0.11596978530984987,2
2423,7002423,5358,21-39,24.5,Third Party Partner,Small Business,Under Graduate,Male,4,Manager,4.0,Single/Unmarried,21433.0,0,2.0,739439.0,West,Half Yearly,1,4.0,0.027050603924387212,0
2424,7002424,6890,21-39,14.0,Agent,Salaried,Graduate,Female,4,AVP-VP,3.0,Single/Unmarried,28006.375,0,4.130073800738008,875005.0,West,Half Yearly,1,3.0,0.14505743433465568,0
2425,7002425,4852,21-39,24.5,Online,Salaried,Graduate,Male,4,Manager,4.0,Divorced,23106.0,0,2.0,485226.0,North,Half Yearly,3,2.0,-0.008385430006078021,0
2426,7002426,4654,1-20,14.0,Agent,Large Business,Engineer,Male,4,Executive,4.0,Married,21153.0,1,4.0,688742.0,West,Half Yearly,1,4.0,0.06827931340240646,1
2427,7002427,2083,1-20,8.0,Agent,Small Business,Under Graduate,Female,4,Executive,5.0,Divorced,20827.0,0,1.0,208270.0,North,Half Yearly,8,4.0,0.09113858805960791,1
2428,7002428,7121,21-39,14.0,Agent,Small Business,Under Graduate,Female,4,Senior Manager,4.0,Divorced,28006.375,0,4.0,902777.625,North,Half Yearly,1,4.0,0.14342777349011288,0
2429,7002429,2687,1-20,3.0,Agent,Small Business,Under Graduate,Male,3,Manager,6.0,Married,24431.0,1,2.0,343988.0,West,Quarterly,8,3.0,0.03015093777130217,1
2430,7002430,5334,21-39,16.0,Online,Large Business,Engineer,Female,4,Manager,4.0,Divorced,23193.0,1,6.5,826830.0,West,Half Yearly,3,3.0,0.08677301785671647,0
2431,7002431,3800,1-20,11.0,Agent,Salaried,Graduate,Male,4,Manager,4.0,Divorced,23753.0,0,6.5,600476.0,West,Half Yearly,8,5.0,0.0809963197781684,1
2432,7002432,5300,1-20,21.0,Agent,Salaried,Post Graduate,Male,5,Manager,3.0,Single/Unmarried,25238.0,0,3.0,900997.0,North,Yearly,1,2.0,0.06779810193771622,2
2433,7002433,2476,1-20,10.0,Third Party Partner,Large Business,Engineer,Female,5,Executive,5.0,Single/Unmarried,20631.0,1,1.0,272329.0,West,Yearly,3,5.0,0.08561914309965521,2
2434,7002434,3767,21-39,19.0,Online,Small Business,Under Graduate,Female,4,Manager,3.0,Single/Unmarried,25110.0,0,1.0,655371.0,West,Half Yearly,1,2.0,-0.033054598496582384,0
2435,7002435,3379,1-20,14.0,Third Party Partner,Small Business,Under Graduate,Male,5,Senior Manager,3.0,Divorced,28006.375,0,1.0,658850.0,West,Yearly,13,2.0,0.07715804543282954,2
2436,7002436,5295,21-39,21.0,Agent,Small Business,Under Graduate,Male,4,Manager,4.0,Divorced,25212.0,0,3.0,667110.0,West,Half Yearly,3,3.0,0.07084998724594481,0
2437,7002437,3101,1-20,12.0,Agent,Salaried,Graduate,Female,3,Executive,4.0,Divorced,20670.0,1,1.0,539487.0,West,Quarterly,8,3.0,0.03849539125825303,1
2438,7002438,4635,1-20,24.5,Online,Small Business,Under Graduate,Male,4,Executive,3.0,Single/Unmarried,21067.0,0,6.5,486648.0,West,Half Yearly,3,4.0,0.0628905008130851,1
2439,7002439,4688,1-20,5.0,Agent,Small Business,Diploma,Female,4,Executive,4.0,Single/Unmarried,21308.0,1,6.0,473464.0,West,Half Yearly,1,2.0,0.05931045375980256,1
2440,7002440,2848,1-20,14.0,Agent,Small Business,Under Graduate,Female,4,Executive,6.0,Divorced,21909.0,0,3.0,398744.0,North,Half Yearly,4,2.0,0.08331302561920668,1
2441,7002441,2609,1-20,13.0,Online,Small Business,Under Graduate,Female,4,Manager,4.0,Divorced,23715.0,0,1.0,378254.0,East,Half Yearly,1,5.0,0.08009478382582887,1
2442,7002442,4728,1-20,5.0,Third Party Partner,Small Business,Diploma,Male,4,Manager,5.0,Single/Unmarried,27812.0,0,3.0,841591.0,West,Half Yearly,8,3.0,-0.012080781627358796,0
2443,7002443,6370,21-39,24.5,Agent,Large Business,Engineer,Male,5,Senior Manager,3.0,Single/Unmarried,28006.375,0,3.0,902777.625,North,Yearly,4,5.0,0.07092398649730976,0
2444,7002444,5961,1-20,24.5,Agent,Small Business,Diploma,Male,5,Manager,4.0,Divorced,24837.0,1,6.5,902777.625,North,Yearly,1,3.0,0.028523374347199464,0
2445,7002445,4434,21-39,24.5,Agent,Salaried,Graduate,Male,5,Executive,5.0,Single/Unmarried,21114.0,1,1.0,607450.0,West,Yearly,3,3.0,0.09615753071835763,2
2446,7002446,3388,1-20,17.0,Agent,Salaried,Graduate,Female,3,Executive,5.0,Single/Unmarried,21173.0,0,3.0,443786.0,West,Quarterly,1,5.0,0.01802167882536486,1
2447,7002447,2686,1-20,5.0,Agent,Salaried,Graduate,Male,4,Executive,3.0,Single/Unmarried,20658.0,0,5.0,467284.0,West,Half Yearly,3,3.0,0.10312459632542706,1
2448,7002448,3500,1-20,21.0,Agent,Salaried,Graduate,Male,5,Manager,5.0,Single/Unmarried,24997.0,0,1.0,580930.0,North,Yearly,1,2.0,0.1287373460995234,2
2449,7002449,3564,1-20,11.0,Agent,Small Business,Under Graduate,Male,4,Executive,5.0,Married,22273.0,0,1.0,595135.0,West,Half Yearly,5,3.0,0.09489770223744667,1
2450,7002450,4505,21-39,24.5,Agent,Salaried,Graduate,Male,4,Manager,3.0,Single/Unmarried,23710.0,0,6.5,671230.0,North,Half Yearly,8,3.0,0.09121857515805597,0
2451,7002451,5884,1-20,6.0,Agent,Salaried,Post Graduate,Male,5,Senior Manager,4.0,Single/Unmarried,28006.375,0,5.0,902777.625,West,Yearly,1,2.0,0.05838771962989756,2
2452,7002452,5146,21-39,21.0,Agent,Salaried,Graduate,Female,4,Manager,3.0,Divorced,23393.0,0,2.0,902777.625,West,Half Yearly,8,3.0,0.10964839600655141,0
2453,7002453,3150,1-20,19.0,Agent,Salaried,Graduate,Female,4,Executive,4.0,Divorced,21000.0,0,4.0,349650.0,North,Half Yearly,3,5.0,0.09213776186536998,1
