,AgentBonus,Age,CustTenure,ExistingProdType,NumberOfPolicy,MonthlyIncome,Complaint,ExistingPolicyTenure,SumAssured,LastMonthCalls,CustCareScore,Channel_Online,Channel_Third Party Partner,Occupation_Large Business,Occupation_Salaried,Occupation_Small Business,EducationField_Engineer,EducationField_Graduate,EducationField_MBA,EducationField_Post Graduate,EducationField_Under Graduate,Gender_Male,Designation_Exe,Designation_Executive,Designation_Manager,Designation_Senior Manager,Designation_VP,MaritalStatus_Married,MaritalStatus_Single,Zone_North,Zone_South,Zone_West,PaymentMethod_Monthly,PaymentMethod_Quarterly,PaymentMethod_Yearly,Clus_kmeans,Agglo_Clusters,sil_width
1880,2124,13.0,4.0,1,3.0,17700.0,0,4.0,301608.0,7,1.0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,4,0.08042680927195282
1881,4110,8.0,8.0,3,4.0,34246.0,1,3.0,452047.0,8,3.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,3,0,-0.016420143976909198
1882,2276,13.0,9.0,1,3.0,17506.0,0,2.0,320885.0,2,3.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,4,0.08506272159105163
1883,2738,5.0,8.0,4,1.0,21062.0,1,4.0,495589.0,2,3.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,4,0.1034200777652803
1884,4264,4.0,13.0,3,3.0,19382.0,0,4.0,784583.0,1,3.0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,2,4,0.19387397273233703
1885,2229,9.0,4.0,3,4.0,17143.0,0,1.0,578976.5,4,3.0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,4,0.028644506715216383
1886,4444,22.0,27.0,4,3.0,21162.0,0,2.0,448846.0,8,4.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,4,0.10327868268645599
1887,3416,17.0,7.0,4,3.0,20094.0,0,3.0,372342.0,0,5.0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,2,4,0.16993316332593447
1888,4813,10.0,14.0,4,1.0,21877.0,1,1.0,635308.0,0,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,2,4,0.16753086501565911
1889,1727,2.0,5.0,4,3.0,17274.0,0,1.0,297113.0,0,3.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,4,0.10289567978266274
1890,4859,19.0,10.0,3,4.0,19434.0,0,2.0,961983.0,8,3.0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,4,0.10798357912465947
1891,4683,23.0,19.0,4,5.0,21288.0,0,4.0,477703.0,2,5.0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,4,0.10032866132210426
1892,2282,13.0,7.0,4,1.0,17553.0,0,2.0,369666.0,3,5.0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,4,0.10098666199484421
1893,4757,29.0,5.0,3,1.0,22654.0,0,6.0,727873.0,7,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2,4,0.10940713153356546
1894,2822,3.0,11.0,3,1.0,20160.0,0,3.0,335866.0,3,1.0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2,4,0.18321036591077605
1895,7397,15.0,7.0,3,5.0,21606.0,0,12.0,1264813.0,0,5.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,0.06430052820642912
1896,4727,28.0,28.0,4,1.0,27808.0,1,2.0,538919.0,8,3.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,4,0.23337872772824148
1897,4035,8.0,16.0,3,3.0,25221.0,0,7.0,677940.0,6,3.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,4,0.058114507779451624
1898,3758,15.0,23.0,3,4.0,19779.0,1,8.0,623830.0,5,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2,4,0.13702813241989378
1899,3560,18.0,11.0,3,1.0,18737.0,0,1.0,665726.0,2,1.0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,4,0.036620447089273415
1900,4168,13.0,21.0,4,3.0,17366.0,1,6.0,566826.0,7,1.0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,2,4,0.1652592501579008
1901,3174,16.0,13.0,3,1.0,16706.0,0,3.0,578976.5,0,3.0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,2,4,0.15821364514891176
1902,7514,23.0,8.0,3,3.0,21606.0,0,15.0,1397544.0,17,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,4,0.009817687624466435
1903,2093,8.0,10.0,3,4.0,20933.0,0,1.0,251196.0,3,1.0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2,4,0.1921810637527551
1904,4606,28.0,13.0,1,5.0,18424.0,0,1.0,838292.0,1,1.0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,2,4,0.12634107277601325
1905,2094,2.0,13.0,1,5.0,19037.0,0,4.0,215689.0,8,4.0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,2,4,0.14288871976904455
1906,3161,13.0,13.0,4,5.0,17559.0,0,2.0,335026.0,1,4.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,2,4,0.18283998247645553
1907,3180,6.0,19.0,3,1.0,21201.0,1,1.0,512004.0,11,3.0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,4,0.10032710655168786
1908,2522,3.0,15.0,3,1.0,19403.0,0,4.0,446463.0,3,1.0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,4,0.10183273874004484
1909,4315,4.0,9.0,4,1.0,18761.0,0,6.0,591159.0,3,5.0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,4,0.10549518929402242
1910,6224,19.0,31.0,4,1.0,25934.0,1,7.0,952296.0,4,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,3,4,-0.039611689798868845
1911,3607,4.0,18.0,3,5.0,25761.0,1,2.0,364261.0,2,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,2,4,0.11933360927141862
1912,4640,23.0,23.0,1,3.0,20175.0,0,5.0,923410.0,3,3.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,2,4,0.14047017189071379
1913,6342,6.0,25.0,4,1.0,28826.0,0,13.0,773690.0,0,5.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2,4,0.10380305479054985
1914,2987,18.0,6.0,4,3.0,21334.0,0,1.0,492815.0,0,5.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,2,4,0.12638535734040326
1915,3588,22.0,18.0,4,1.0,19936.0,0,6.0,462914.0,4,1.0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,2,4,0.1739906030201188
1916,1978,10.0,6.0,4,1.0,19775.0,0,1.0,263008.0,2,1.0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,4,0.09783744503574142
1917,2138,2.0,13.0,1,1.0,17818.0,1,1.0,262994.0,2,3.0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,4,0.07870884746729531
1918,4028,13.0,16.0,3,1.0,17515.0,1,8.0,543841.0,2,1.0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,2,4,0.15565611071090812
1919,2948,13.0,9.0,4,5.0,17342.0,0,1.0,533613.0,3,1.0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,4,0.1098166456757679
1920,2687,3.0,11.0,3,5.0,19194.0,1,2.0,494437.0,3,4.0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,4,0.05972605212133592
1921,3339,3.0,17.0,4,3.0,25685.0,1,8.0,507536.0,15,4.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,4,0.0753468665839499
1922,3234,19.0,13.0,3,4.0,17022.0,1,2.0,578976.5,8,3.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,4,0.0647977652457599
1923,1731,9.0,9.0,3,1.0,17314.0,0,1.0,277024.0,2,5.0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,4,0.09381465281861799
1924,1926,6.0,4.0,4,5.0,19256.0,0,5.0,229146.0,3,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,2,4,0.1336930160908468
1925,2973,6.0,18.0,3,5.0,18580.0,0,3.0,588614.0,2,4.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,4,0.2873095040735196
1926,4177,4.0,13.0,4,1.0,18162.0,0,8.0,735198.0,4,3.0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,4,0.0968251589849044
1927,2368,9.0,14.0,3,4.0,21524.0,0,4.0,402499.0,3,3.0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,4,0.11005894802951152
1928,2148,11.0,13.0,4,4.0,17899.0,0,5.0,330774.0,2,4.0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,2,4,0.12533429107668537
1929,3642,4.0,15.0,1,1.0,20231.0,1,1.0,498896.0,3,5.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,4,0.07586213865401308
1930,3818,13.0,8.0,3,1.0,17356.0,1,11.0,664388.0,2,3.0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,4,0.10608131276522378
1931,2314,2.0,13.0,4,3.0,17800.0,1,6.0,377182.0,2,1.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,2,4,0.17422169556199152
1932,4830,5.0,24.0,3,1.0,26836.0,0,4.0,666606.0,2,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2,4,0.1257861262729658
1933,5181,21.0,10.0,4,4.0,25903.0,0,4.0,839257.0,8,3.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,4,0.2618134139099643
1934,1977,8.0,13.0,3,1.0,17973.0,0,1.0,342026.0,0,1.0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2,4,0.158849250204525
1935,4391,22.0,9.0,3,1.0,21606.0,0,3.0,671861.0,8,5.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0.10790367434477985
1936,3701,19.0,7.0,3,1.0,20562.0,0,1.0,632898.0,2,1.0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,4,0.09834839515787538
1937,1954,12.0,2.0,3,1.0,19537.0,1,1.0,375110.0,7,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2,4,0.11875227344778094
1938,3396,10.0,17.0,3,4.0,22642.0,1,2.0,407556.0,9,5.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,2,4,0.1462129931494597
1939,7902,8.0,16.0,3,5.0,32924.0,0,3.0,845488.0,7,5.0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,-0.03156783267022226
1940,4445,27.0,13.0,4,1.0,20204.0,0,9.0,533386.0,4,3.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,4,0.10226548990610151
1941,3628,11.0,15.0,3,4.0,17277.0,1,1.0,689352.0,3,5.0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,4,0.03775856793512528
1942,3025,15.0,13.0,3,1.0,17795.0,1,1.0,602005.0,1,5.0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,4,0.11238688379540913
1943,4208,13.0,13.0,4,1.0,17532.0,0,5.0,673229.0,3,5.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,2,4,0.17104160691996748
1944,2985,13.0,15.0,3,5.0,17559.0,1,7.0,546260.0,1,3.0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,4,0.11254536117159965
1945,2190,7.0,4.0,3,1.0,19908.0,0,1.0,291254.0,2,3.0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,2,4,0.1752619151710795
1946,1738,13.0,7.0,4,1.0,17380.0,1,3.0,283294.0,0,1.0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,4,0.09421445059774886
1947,3558,21.0,14.0,3,4.0,19765.0,0,1.0,512309.0,0,3.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,4,0.11515004446571929
1948,2045,10.0,10.0,4,3.0,17044.0,0,2.0,578976.5,2,3.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,2,4,0.1088221924195311
1949,3892,13.0,19.0,3,1.0,17693.0,0,1.0,459310.0,0,3.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,4,0.06687013183860077
1950,4749,5.0,14.0,3,1.0,21586.0,1,1.0,541377.0,11,5.0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,4,0.09660304398067356
1951,3293,20.0,13.0,4,1.0,18294.0,1,1.0,345757.0,2,1.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,4,0.1000014281352075
1952,4601,9.0,23.0,3,3.0,19171.0,1,2.0,805182.0,2,5.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,4,0.10601492979306193
1953,3378,7.0,17.0,5,1.0,17778.0,1,5.0,398583.0,0,3.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,4,0.10579850757231857
1954,2433,13.0,2.0,3,3.0,17377.0,0,2.0,484123.0,2,3.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2,4,0.18947112548097525
1955,3655,13.0,18.0,3,5.0,17404.0,1,6.0,639597.0,2,1.0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,2,4,0.18403482948966868
1956,3983,4.0,20.0,3,3.0,17318.0,0,2.0,629336.0,0,1.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,4,0.10706791728245392
1957,3912,8.0,12.0,3,4.0,17008.0,0,1.0,578976.5,0,3.0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,4,0.07048160702602538
1958,3611,4.0,4.0,4,3.0,21244.0,0,1.0,379205.0,3,3.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,2,4,0.18649960000390758
1959,3382,20.0,13.0,4,5.0,17799.0,1,4.0,591817.0,2,4.0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,4,0.06643053384541288
1960,5877,24.0,24.0,4,4.0,25552.0,1,2.0,1157761.0,4,5.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,4,0.22701382212486287
1961,1733,13.0,3.0,4,3.0,17329.0,0,1.0,180222.0,2,4.0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,4,0.11176426198709666
1962,3232,16.0,10.0,3,1.0,19014.0,1,10.0,588293.0,7,3.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,4,0.09996648019488297
1963,4481,27.0,22.0,3,4.0,22403.0,0,8.0,604881.0,7,4.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,4,0.05529638701354088
1964,2589,5.0,16.0,3,3.0,17259.0,0,6.0,370206.0,0,1.0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,2,4,0.18822456759068137
1965,5264,11.0,32.0,3,3.0,21932.0,0,11.0,847452.0,0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2,4,0.10004189954915232
1966,4526,18.0,14.0,3,1.0,19678.0,0,4.0,620054.0,1,3.0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,4,0.0701935915578077
1967,6288,25.0,31.0,3,5.0,28582.0,0,6.0,767141.0,11,4.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,4,0.2067133537926811
1968,3986,13.0,12.0,4,4.0,17332.0,0,4.0,689640.0,2,3.0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,4,0.10120274182769388
1969,3134,13.0,16.0,4,4.0,17413.0,1,1.0,388658.0,0,1.0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,2,4,0.12082324560891146
1970,5435,11.0,22.0,4,4.0,24705.0,0,3.0,1087020.0,0,4.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,2,4,0.10992740719060203
1971,4052,12.0,24.0,4,5.0,19294.0,0,10.0,790089.0,7,3.0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,2,4,0.166774578093485
1972,3550,14.0,4.0,3,5.0,19721.0,1,6.0,507619.0,17,4.0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,2,4,0.15029801552203428
1973,2277,13.0,5.0,3,3.0,17519.0,0,7.0,227747.0,9,5.0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,2,4,0.16548335233342712
1974,3082,18.0,9.0,4,4.0,17121.0,1,2.0,578976.5,0,1.0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,4,0.043055954703867444
1975,2157,9.0,13.0,3,5.0,17973.0,0,2.0,291163.0,0,3.0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,4,0.2788284827067915
1976,2086,10.0,13.0,3,1.0,20855.0,1,2.0,300312.0,5,4.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2,4,0.1810383384059091
1977,2234,11.0,11.0,3,4.0,18617.0,1,1.0,252447.0,0,4.0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,2,4,0.16774430195643433
1978,3693,15.0,11.0,3,5.0,21725.0,0,7.0,505975.0,3,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2,4,0.20136523319253596
1979,3292,20.0,3.0,4,1.0,25325.0,1,3.0,549806.0,7,1.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,4,0.08718031160980245
1980,4390,18.0,13.0,4,1.0,21949.0,0,8.0,614572.0,4,4.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,4,0.10658246273546924
1981,3585,14.0,22.0,4,3.0,25609.0,0,1.0,444572.0,2,1.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,4,0.09433514599182091
1982,4473,13.0,9.0,3,4.0,19447.0,0,9.0,474118.0,8,4.0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,4,0.09330696071066931
1983,2402,7.0,12.0,3,1.0,17157.0,0,2.0,578976.5,2,3.0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,4,0.16119843931473582
1984,3136,16.0,9.0,3,3.0,19601.0,0,6.0,335569.0,0,4.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2,4,0.19983403753038373
1985,5136,5.0,21.0,3,1.0,21606.0,0,5.0,939859.0,8,1.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,0.09785965409261824
1986,3845,13.0,12.0,3,3.0,17479.0,0,8.0,711395.0,0,1.0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,4,0.2751418843921804
1987,2985,12.0,3.0,3,3.0,21606.0,0,2.0,480617.0,2,3.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2,4,0.2108745002242444
1988,4008,16.0,8.0,3,3.0,22264.0,0,10.0,701316.0,7,3.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,4,0.05578142109472305
1989,3927,4.0,12.0,3,1.0,20666.0,1,1.0,722483.0,3,3.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,4,0.21839809582520928
1990,5021,15.0,5.0,3,1.0,22823.0,0,6.0,838517.0,8,5.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,4,0.09297831225982013
1991,5720,6.0,11.0,1,3.0,22880.0,0,2.0,743600.0,7,1.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,4,0.06843936660165548
1992,4793,29.0,14.0,1,4.0,28194.0,1,10.0,877115.0,0,3.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0.06143482233420097
1993,4415,13.0,13.0,1,3.0,20067.0,1,4.0,763750.0,7,1.0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,2,4,0.13402964048230256
1994,3213,6.0,10.0,3,1.0,20079.0,0,1.0,356603.0,7,3.0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,4,0.226173208711232
1995,2945,13.0,3.0,4,5.0,17321.0,1,7.0,391628.0,2,3.0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,2,4,0.1504704464881178
1996,7462,30.0,45.0,3,4.0,32444.0,0,3.0,1179015.0,0,3.0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0.06178460518572068
1997,4351,13.0,22.0,4,5.0,17404.0,1,5.0,578683.0,0,5.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,4,0.10225892072527586
1998,2952,12.0,13.0,3,1.0,18452.0,0,1.0,490085.0,2,3.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,4,0.11849802247596965
1999,4318,9.0,17.0,3,1.0,17270.0,0,5.0,673530.0,2,5.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2,4,0.1738449803234708
2000,3240,16.0,6.0,3,4.0,32399.0,0,3.0,447106.0,3,5.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0.1820746332629595
2001,4098,8.0,20.0,1,4.0,20488.0,1,5.0,782642.0,2,3.0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,4,0.04601240069618168
2002,3786,23.0,4.0,3,3.0,34419.0,0,3.0,401326.0,11,4.0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,3,0,-0.033193475009723285
2003,2494,10.0,13.0,3,4.0,17811.0,0,1.0,463798.0,2,1.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,4,0.26954567164042487
2004,3540,14.0,18.0,3,5.0,18633.0,1,4.0,665571.0,8,1.0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,4,0.08556699011921474
2005,3833,15.0,11.0,3,1.0,19163.0,1,11.0,482908.0,7,3.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,4,0.0956183527821745
2006,2056,8.0,10.0,3,3.0,17132.0,1,5.0,578976.5,1,1.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,4,0.06461439247426301
2007,7243,29.0,7.0,3,3.0,28973.0,1,9.0,1108217.0,5,4.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,3,4,-0.005406603948626652
2008,2653,13.0,3.0,3,3.0,17684.0,0,5.0,313007.0,2,5.0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,2,4,0.166889489604997
2009,4135,21.0,8.0,3,3.0,25845.0,0,8.0,798094.0,7,1.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,2,4,0.17284985840384298
2010,1938,12.0,6.0,4,3.0,19377.0,0,2.0,372038.0,2,3.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,2,4,0.19627390986087542
2011,2437,15.0,12.0,4,4.0,18743.0,1,7.0,397164.0,2,5.0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,4,0.06660427472157157
